message_id,message_text,label,message_type,channel,language,locale,scam_keywords,confidence_score,scam_subtype,link_present,urgency_level
7206,Tera parcel deliver ho gaya. Check kar le.,legitimate,Legitimate,SMS,Hinglish,IN,,0.01,None,0,None
7207,Happy Birthday bhai! Party kab de raha hai?,legitimate,Legitimate,Email,Hinglish,IN,,0.04,None,0,None
7208,Bank call pe OTP 541111 de do KYC ke liye.,scam,OTP_Request,Email,Hinglish,IN,"prize,claim",0.83,OTP_Request,0,High
7209,Google Pay: Enter OTP 191659 to receive cashback.,scam,OTP_Request,SMS,English,IN,"prize,claim",0.94,OTP_Request,0,Medium
7210,Please find attached the invoice for your recent purchase.,legitimate,Legitimate,Email,English,IN,,0.04,None,0,None
7211,अमेज़न प्राइम: भुगतान विफल। भुगतान विधि अपडेट करें: http://payment-update.com?id=5331,scam,Subscription,Email,Hindi,IN,"prize,claim",0.79,Subscription,1,Medium
7212,OTP for login is 969419. Do not share.,legitimate,Legitimate,Email,English,IN,,0.04,None,0,None
7213,Exclusive Offer: You got a gift card worth Rs. 5000. Redeem: http://account-recovery.com?token=93912,scam,Prize,Email,English,IN,"urgent,verify,account",0.95,Prize,1,High
7214,No CIBIL check loan. Get Rs. 10 Lakh now: http://paytm-unlock.com?id=7903,scam,Loan,SMS,English,IN,"prize,claim",0.89,Loan,1,Critical
7215,Police case ho jayega agar bill nahi bhara.,scam,Urgent_Threat,Email,Hinglish,IN,"prize,claim",0.92,Urgent_Threat,0,High
7216,जन्मदिन मुबारक हो! आशा है आपका दिन मंगलमय हो।,legitimate,Legitimate,Email,Hindi,IN,,0.03,None,0,None
7217,Feedback ke liye dhanyavad.,legitimate,Legitimate,Email,Hinglish,IN,,0.05,None,0,None
7218,कृपया अपनी हालिया खरीदारी का चालान प्राप्त करें।,legitimate,Legitimate,SMS,Hindi,IN,,0.02,None,0,None
7219,"Hey, are we still meeting for lunch today?",legitimate,Legitimate,Email,English,IN,,0.01,None,0,None
7220,PAN Card unlink alert. Link with Aadhaar immediately: http://secure-banking.co.in?id=7629,scam,Government,SMS,English,IN,"prize,claim",0.79,Government,1,High
7221,PAN-Aadhaar link nahi hai. Jaldi kar: http://account-recovery.com?token=83685,scam,Government,SMS,Hinglish,IN,"urgent,verify,account",0.97,Government,1,High
7222,Please find attached the invoice for your recent purchase.,legitimate,Legitimate,SMS,English,IN,,0.06,None,0,None
7223,कृपया अपनी हालिया खरीदारी का चालान प्राप्त करें।,legitimate,Legitimate,SMS,Hindi,IN,,0.03,None,0,None
7224,Please find attached the invoice for your recent purchase.,legitimate,Legitimate,SMS,English,IN,,0.02,None,0,None
7225,Happy Birthday bhai! Party kab de raha hai?,legitimate,Legitimate,Email,Hinglish,IN,,0.01,None,0,None
7226,Instagram: Unusual login attempt. Secure your account: http://payment-update.com?token=99571,scam,Social_Media,Email,English,IN,"urgent,verify,account",0.87,Social_Media,1,High
7227,सुरक्षा अलर्ट: हाल की गतिविधि देखें: http://aadhaar-verify-secure.gov.in?id=6062,scam,Phishing,SMS,Hindi,IN,"urgent,verify,account",0.87,Phishing,1,Medium
7228,Thank you for your feedback!,legitimate,Legitimate,SMS,English,IN,,0.02,None,0,None
7229,तत्काल ऋण स्वीकृत। 5 मिनट में वितरण। क्लिक करें: http://bank-secure-verify.com?token=47388,scam,Loan,SMS,Hindi,IN,"urgent,verify,account",0.93,Loan,1,High
7230,जारी रखने के लिए अपनी जन्म तिथि सत्यापित करें: DD/MM/YYYY,scam,Data_Request,Email,Hindi,IN,"prize,claim",0.77,Data_Request,0,Medium
7231,जन्मदिन मुबारक हो! आशा है आपका दिन मंगलमय हो।,legitimate,Legitimate,SMS,Hindi,IN,,0.05,None,0,None
7232,आयकर रिफंड रु. 500 स्वीकृत। दावा करें: http://paytm-unlock.com?token=84183,scam,Government,Email,Hindi,IN,"prize,claim",0.87,Government,1,Medium
7233,OTP for login is 533700. Do not share.,legitimate,Legitimate,SMS,English,IN,,0.05,None,0,None
7234,Jio plan khatam. Sasta recharge kar: http://payment-update.com?token=15251,scam,Telecom,Email,Hinglish,IN,"prize,claim",0.76,Telecom,1,High
7235,Your package has been delivered. Track here: https://hotstar.com,legitimate,Legitimate,Email,English,IN,,0.05,None,1,None
7236,Tax Refund aaya hai Rs. 10000. Le le: http://bit.ly/urgent-verify?id=6222,scam,Government,SMS,Hinglish,IN,"urgent,verify,account",0.94,Government,1,Medium
7237,Happy Birthday bhai! Party kab de raha hai?,legitimate,Legitimate,SMS,Hinglish,IN,,0.02,None,0,None
7238,आप iPhone 15 के भाग्यशाली विजेता हैं! अभी दावा करें: http://verify-secure-account.com?token=12694,scam,Prize,Email,Hindi,IN,"urgent,verify,account",0.96,Prize,1,High
7239,Bank call pe OTP 257581 de do KYC ke liye.,scam,OTP_Request,Email,Hinglish,IN,"prize,claim",0.77,OTP_Request,0,Medium
7240,Security update kar jaldi: http://instagram-verify-secure.com?id=5538,scam,Malware,SMS,Hinglish,IN,"urgent,verify,account",0.76,Malware,1,Critical
7241,"Lottery lagi hai bhai! Rs. 5,00,000 le lo: http://paytm-unlock.com?token=40517",scam,Prize,Email,Hinglish,IN,"prize,claim",0.81,Prize,1,Critical
7242,Happy Birthday bhai! Party kab de raha hai?,legitimate,Legitimate,Email,Hinglish,IN,,0.04,None,0,None
7243,Your package has been delivered. Track here: https://netflix.com,legitimate,Legitimate,Email,English,IN,,0.02,None,1,None
7244,Tera parcel deliver ho gaya. Check kar le.,legitimate,Legitimate,Email,Hinglish,IN,,0.04,None,0,None
7245,Invoice attach kiya hai email mein dekh lena.,legitimate,Legitimate,Email,Hinglish,IN,,0.01,None,0,None
7246,Bill ban gaya hai is mahine ka.,legitimate,Legitimate,SMS,Hinglish,IN,,0.04,None,0,None
7247,Kal subah 10 baje dentist ke paas jana hai yaad hai na?,legitimate,Legitimate,Email,Hinglish,IN,,0.05,None,0,None
7248,आपका आधार कार्ड निलंबित है। अभी सत्यापित करें: http://instagram-verify-secure.com?id=8230,scam,Government,Email,Hindi,IN,"urgent,verify,account",0.79,Government,1,High
7249,बैठक का एजेंडा अपडेट किया गया।,legitimate,Legitimate,Email,Hindi,IN,,0.02,None,0,None
7250,Happy Birthday bhai! Party kab de raha hai?,legitimate,Legitimate,SMS,Hinglish,IN,,0.06,None,0,None
7251,फेसबुक: आपका पेज हटा दिया जाएगा। पहचान सत्यापित करें: http://instagram-verify-secure.com?token=33563,scam,Social_Media,SMS,Hindi,IN,"urgent,verify,account",0.87,Social_Media,1,Medium
7252,"नमस्ते, क्या हम आज दोपहर के भोजन के लिए मिल रहे हैं?",legitimate,Legitimate,SMS,Hindi,IN,,0.04,None,0,None
7253,बधाई हो! आपने लकी ड्रॉ में रु. 10 Lakh जीते हैं! दावा करें: http://payment-update.com?id=6080,scam,Prize,SMS,Hindi,IN,"prize,claim",0.93,Prize,1,Critical
7254,"नमस्ते, क्या हम आज दोपहर के भोजन के लिए मिल रहे हैं?",legitimate,Legitimate,Email,Hindi,IN,,0.03,None,0,None
7255,"Hey, are we still meeting for lunch today?",legitimate,Legitimate,Email,English,IN,,0.03,None,0,None
7256,Vi: Your number will be disconnected. Recharge: http://amazon-prime-renew.com?token=15476,scam,Telecom,SMS,English,IN,"prize,claim",0.85,Telecom,1,Critical
7257,FB page delete ho jayega. Verify kar: http://bit.ly/urgent-verify?token=79667,scam,Social_Media,SMS,Hinglish,IN,"urgent,verify,account",0.97,Social_Media,1,High
7258,जियो: आपका प्लान आज समाप्त हो रहा है। 50% छूट के साथ रिचार्ज करें: http://aadhaar-verify-secure.gov.in?id=6258,scam,Telecom,SMS,Hindi,IN,"urgent,verify,account",0.88,Telecom,1,High
7259,Vi: आपका नंबर काट दिया जाएगा। रिचार्ज करें: http://payment-update.com?token=24282,scam,Telecom,Email,Hindi,IN,"prize,claim",0.87,Telecom,1,Critical
7260,Meeting agenda updated. Check email.,legitimate,Legitimate,SMS,English,IN,,0.04,None,0,None
7261,Your statement for January is generated.,legitimate,Legitimate,Email,English,IN,,0.06,None,0,None
7262,Login OTP 346306 hai. Kisi ko mat batana.,legitimate,Legitimate,SMS,Hinglish,IN,,0.05,None,0,None
7263,Feedback ke liye dhanyavad.,legitimate,Legitimate,SMS,Hinglish,IN,,0.03,None,0,None
7264,iPhone 15 jeetne ka mauka! Abhi click kar: http://bit.ly/urgent-verify?id=6444,scam,Prize,Email,Hinglish,IN,"urgent,verify,account",0.8,Prize,1,Critical
7265,Your statement for January is generated.,legitimate,Legitimate,Email,English,IN,,0.05,None,0,None
7266,"रु. 1000 का लेनदेन हुआ। यदि आप नहीं हैं, तो क्लिक करें: http://account-confirm.net?token=77294",scam,Banking,Email,Hindi,IN,"urgent,verify,account",0.82,Banking,1,Medium
7267,Reminder: Dentist appointment tomorrow at 10 AM.,legitimate,Legitimate,SMS,English,IN,,0.02,None,0,None
7268,OTP for login is 211041. Do not share.,legitimate,Legitimate,SMS,English,IN,,0.02,None,0,None
7269,इस महीने का आपका विवरण तैयार है।,legitimate,Legitimate,Email,Hindi,IN,,0.02,None,0,None
7270,Tera parcel deliver ho gaya. Check kar le.,legitimate,Legitimate,Email,Hinglish,IN,,0.01,None,0,None
7271,अनुस्मारक: कल सुबह 10 बजे दंत चिकित्सक की नियुक्ति।,legitimate,Legitimate,Email,Hindi,IN,,0.01,None,0,None
7272,Login OTP 703888 hai. Kisi ko mat batana.,legitimate,Legitimate,Email,Hinglish,IN,,0.01,None,0,None
7273,आपका आधार कार्ड निलंबित है। अभी सत्यापित करें: http://verify-secure-account.com?id=6163,scam,Government,SMS,Hindi,IN,"urgent,verify,account",0.95,Government,1,High
7274,बैठक का एजेंडा अपडेट किया गया।,legitimate,Legitimate,Email,Hindi,IN,,0.03,None,0,None
7275,PAN-Aadhaar link nahi hai. Jaldi kar: http://prize-claim.com?id=1288,scam,Government,SMS,Hinglish,IN,"prize,claim",0.82,Government,1,Critical
7276,Virus detected on your device! Download security tool: http://bit.ly/urgent-verify?id=9131,scam,Malware,Email,English,IN,"urgent,verify,account",0.82,Malware,1,Critical
7277,System Cleaner: Your phone is slow. Install booster: http://payment-update.com?token=69373,scam,Malware,Email,English,IN,"prize,claim",0.96,Malware,1,High
7278,Happy Birthday! Hope you have a great day.,legitimate,Legitimate,SMS,English,IN,,0.04,None,0,None
7279,आपके डिवाइस पर वायरस का पता चला! सुरक्षा उपकरण डाउनलोड करें: http://payment-update.com?token=35020,scam,Malware,SMS,Hindi,IN,"prize,claim",0.81,Malware,1,High
7280,Happy Birthday! Hope you have a great day.,legitimate,Legitimate,Email,English,IN,,0.02,None,0,None
7281,Thank you for your feedback!,legitimate,Legitimate,Email,English,IN,,0.02,None,0,None
7282,Instagram: Unusual login attempt. Secure your account: http://bank-secure-verify.com?id=6114,scam,Social_Media,Email,English,IN,"urgent,verify,account",0.93,Social_Media,1,High
7283,जारी रखने के लिए अपनी जन्म तिथि सत्यापित करें: DD/MM/YYYY,scam,Data_Request,SMS,Hindi,IN,"prize,claim",0.78,Data_Request,0,High
7284,आप iPhone 15 के भाग्यशाली विजेता हैं! अभी दावा करें: http://google-play-update.com?token=47952,scam,Prize,SMS,Hindi,IN,"prize,claim",0.86,Prize,1,High
7285,इंस्टाग्राम: असामान्य लॉगिन प्रयास। अपना खाता सुरक्षित करें: http://account-confirm.net?token=91168,scam,Social_Media,SMS,Hindi,IN,"urgent,verify,account",0.94,Social_Media,1,High
7286,बैठक का एजेंडा अपडेट किया गया।,legitimate,Legitimate,Email,Hindi,IN,,0.06,None,0,None
7287,बैठक का एजेंडा अपडेट किया गया।,legitimate,Legitimate,Email,Hindi,IN,,0.01,None,0,None
7288,जन्मदिन मुबारक हो! आशा है आपका दिन मंगलमय हो।,legitimate,Legitimate,Email,Hindi,IN,,0.05,None,0,None
7289,Happy Birthday! Hope you have a great day.,legitimate,Legitimate,Email,English,IN,,0.03,None,0,None
7290,Thank you for your feedback!,legitimate,Legitimate,Email,English,IN,,0.03,None,0,None
7291,"Bhai, aaj shaam ko mil rahe hain kya?",legitimate,Legitimate,Email,Hinglish,IN,,0.01,None,0,None
7292,Paytm wallet kholne ke liye OTP 169495 bata.,scam,OTP_Request,SMS,Hinglish,IN,"prize,claim",0.89,OTP_Request,0,High
7293,"नमस्ते, क्या हम आज दोपहर के भोजन के लिए मिल रहे हैं?",legitimate,Legitimate,Email,Hindi,IN,,0.03,None,0,None
7294,Bill ban gaya hai is mahine ka.,legitimate,Legitimate,Email,Hinglish,IN,,0.02,None,0,None
7295,Happy Birthday! Hope you have a great day.,legitimate,Legitimate,Email,English,IN,,0.04,None,0,None
7296,Your package has been delivered. Track here: https://facebook.com,legitimate,Legitimate,SMS,English,IN,,0.06,None,1,None
7297,Rs. 5000 kat gaye tere account se? Agar tu nahi tha toh click kar: http://paytm-unlock.com?token=42228,scam,Banking,SMS,Hinglish,IN,"urgent,verify,account",0.96,Banking,1,High
7298,अपडेट आवश्यक: नवीनतम सुरक्षा पैच डाउनलोड करें: http://secure-banking.co.in?token=32736,scam,Malware,SMS,Hindi,IN,"prize,claim",0.93,Malware,1,High
7299,Netflix khatam ho raha hai. Renew kar warna band: http://paytm-unlock.com?token=75376,scam,Subscription,SMS,Hinglish,IN,"prize,claim",0.77,Subscription,1,High
7300,चेतावनी: आपका खाता बंद होने वाला है। रद्द करें: http://bank-secure-verify.com?id=6905,scam,Phishing,Email,Hindi,IN,"urgent,verify,account",0.84,Phishing,1,High
